closure_time,censor,500m_5yr_churn,Business type,Rate type (STD),cluster,ft to downtown,is_downtown_association,is_home_occ,sq(ft),start_year,type,zone,zone_type
1719.0,0,0.4912280701754385,Rental- Residential,Residential Rental,4,11469.489501827507,0,0,7097.889510591072,2021,Rental,R-1,Residential
1798.0,1,0.3529411764705882,Rental- Residential,Residential Rental,3,7735.106062870241,0,0,6322.974181482075,2019,Rental,R-1,Residential
2209.0,0,0.3013698630136986,Beauty Salon,General Retailer,0,1415.1374795950053,0,0,13062.972741582882,2020,Retail,C,Commercial
1505.0,0,0.3402061855670103,Counseling,Professional Service,4,10178.67581817338,0,0,25614.63317779357,2022,Service,O,Office
661.0,1,0.2406417112299465,Rental- Residential,Residential Rental,1,6235.588782269981,0,0,152911.7341915805,2010,Rental,R-3,Residential
324.0,1,0.3432835820895522,Retail,Downtown Association,0,0.0,1,0,19688.68976216909,2022,Downtown Association,C,Commercial
1075.0,1,0.25,Private Patrol/Security,General Service,0,2282.738650474147,0,0,61014.00068540238,2021,Service,C,Commercial
12824.0,0,0.0,Real Estate Agent,General Service,0,892.079170380305,0,0,10429.746007209797,1991,Service,O,Office
1018.0,1,0.136986301369863,Misc Business Services,General Service,2,10621.0861864381,0,0,172554.22759999588,2008,Service,C,Commercial
5669.0,0,0.25,Home Occupation,General Service,1,12448.888705826916,0,1,4878.013043256388,2010,Service,R-1,Residential
9224.0,1,0.0,Home Occupation,General Service,2,11560.012556979234,0,1,6644.519707770918,1988,Service,R-1,Residential
1042.0,1,0.4294871794871794,Advertising,Professional Service,4,10669.779323766516,0,0,102654.01945182164,2016,Service,R-1,Residential
2380.0,1,0.2183908045977011,Home Occupation,Professional Service,4,10669.779323766516,0,1,102654.01945182164,2010,Service,R-1,Residential
8035.0,0,0.0,Consultant,Professional Service,3,9671.238206208209,0,0,75416.42251453825,2004,Service,R-1,Residential
1624.0,0,0.4414414414414414,Home Occupation,Professional Service,4,10229.956643552136,0,1,78542.05760807548,2021,Service,R-3,Residential
563.0,1,0.3318777292576419,Caterer,General Retailer,2,10617.219971502627,0,0,170360.61148949602,2013,Retail,M,Manufacturing
1466.0,0,0.273972602739726,Rental- Residential,Residential Rental,1,5598.467402744132,0,0,6476.998452502812,2022,Rental,R-1,Residential
1470.0,0,0.3066037735849056,Rental- Residential,Residential Rental,0,1573.115999221944,0,0,4492.252590915165,2022,Rental,R-3,Residential
328.0,1,0.3312693498452012,Massage,Downtown Association,0,0.0,0,0,9851.591856002056,2013,Downtown Association,O,Office
11116.0,0,0.0,Medical Services,Professional Service,4,10178.67581817338,0,0,25614.63317779357,1995,Service,O,Office
465.0,1,0.2696629213483146,Massage,Massage Therapist,0,4638.896171413851,0,0,22370.884623543392,2015,Service,C,Commercial
5938.0,1,0.0,Secondhand Stores,General Retailer,0,429.4802129109734,0,0,9971.341374897253,1995,Retail,C,Commercial
2785.0,1,0.3205128205128205,Home Occupation,General Service,0,1266.998273997168,0,1,34418.362528985424,2014,Service,R-2,Residential
309.0,1,0.2568306010928962,Insurance Agent/Broker,Professional Service,1,10024.543732764068,0,0,76045.2036602782,2019,Service,C,Commercial
5536.0,1,0.0,Restaurant,General Service,4,10065.507985252225,0,0,49918.801614484895,2003,Service,R-1,Residential
9938.0,0,0.0,Beauty Salon,Downtown Association,0,0.0,1,0,11979.026508936748,1998,Downtown Association,C,Commercial
1475.0,1,0.3080568720379147,Home Occupation,General Manufacturer,0,1911.385501776483,0,1,5240.679002259535,2014,Other,R-2,Residential
15964.0,0,0.0,Food Store,General Wholesaler,0,4683.28990868748,0,0,11226.559768956578,1982,Other,C,Commercial
3584.0,0,0.2395209580838323,Homestay,General Service,0,4478.5241292392375,0,0,6811.020671749749,2016,Service,R-1,Residential
5667.0,0,0.18,Rental- Residential,Residential Rental,3,4258.013105589559,0,0,5602.470511891792,2010,Rental,R-1,Residential
4504.0,1,0.2647058823529412,Advertising,General Service,0,1845.1014356876703,0,0,31553.48140695453,2010,Service,C,Commercial
1095.0,0,0.3421052631578947,Rental- Residential,General Retailer,0,3685.010049096445,0,0,7704.052459252414,2023,Retail,R-1,Residential
1555.0,1,0.0,Misc Business Services,General Service,0,3103.101892736074,0,0,244619.315870491,2005,Service,R-4,Residential
51.0,1,0.1648936170212765,Rental- Residential,Residential Rental,2,6975.406244632128,0,0,10013.591963718489,2010,Rental,R-2,Residential
833.0,1,0.2592592592592592,Home Occupation,General Service,0,3041.3721565669725,0,1,9278.460249528862,2011,Service,R-1,Residential
966.0,1,0.3229571984435798,Transportation/Vehicles,Downtown Association,0,0.0,1,0,29222.4929331776,2013,Downtown Association,C,Commercial
105.0,0,0.2886178861788618,Pharmacy,General Retailer,1,8980.776383458648,0,0,32225.341587601528,2025,Retail,M,Manufacturing
10570.0,1,0.0,"Accounting,Auditing/CPA/Tax Service",Professional Service,1,14423.91410514908,0,0,102640.5814312235,1996,Service,BP,Commercial
8616.0,1,0.0,Rental- Commercial,Commercial Rental Property,1,7013.738766469925,0,0,80686.9182297037,1997,Rental,R-4,Residential
1170.0,0,0.1142857142857142,Consultant,General Retailer,4,12174.876933576772,0,0,7335.782638167877,2023,Retail,R-1,Residential
3864.0,0,0.3305439330543933,Retail,General Retailer,0,2404.449195804156,0,0,8764.948265234409,2015,Retail,C,Commercial
1372.0,1,0.2147651006711409,Miscellaneous Business,Downtown Association,0,0.0,1,0,4257.312988245514,2009,Downtown Association,C,Commercial
5656.0,0,0.2549019607843137,Auto Mechanic/Detailer/Services,General Manufacturer,2,10652.590182878102,0,0,310281.12627269345,2010,Other,M,Manufacturing
1524.0,0,0.2883435582822086,Restaurant,General Retailer,2,10742.99839976768,0,0,126400.15609914952,2022,Retail,M,Manufacturing
798.0,1,0.3,Rental- Residential,Residential Rental,3,4169.740751542219,0,0,27726.69781839679,2015,Rental,R-4,Residential
1250.0,1,0.2727272727272727,Rental- Residential,Residential Rental,1,15106.005336757116,0,0,7424.654456904684,2010,Rental,R-1,Residential
1032.0,1,0.2117647058823529,Rental- Residential,Residential Rental,3,1549.127530335062,0,0,5020.0139636390495,2010,Rental,R-1,Residential
264.0,1,0.3157894736842105,Rental- Residential,Residential Rental,4,10636.52062289918,0,0,7143.50098480177,2010,Rental,R-1,Residential
8981.0,0,0.0,Personal Services,Massage Therapist,4,4316.724348388988,0,0,1276753.8336216302,2001,Service,C,Commercial
4074.0,1,0.25,Rental- Residential,Residential Rental,3,3191.9486345828955,0,0,8761.388632886465,2010,Rental,R-3,Residential
664.0,1,0.3225806451612903,Home Occupation,General Service,3,8544.537891921784,0,1,12415.393002236346,2019,Service,R-1,Residential
2097.0,0,0.3408577878103837,Beauty Salon,General Service,0,1415.1374795950053,0,0,13062.972741582882,2020,Service,C,Commercial
3147.0,1,0.1969178082191781,Medical Services,Professional Service,0,0.0,0,0,12006.482374036588,2008,Service,O,Office
7220.0,1,0.0,Personal Services,Massage Therapist,0,286.09378633181007,0,0,7946.164315449544,2000,Service,R-4,Residential
1459.0,0,0.2542372881355932,Rental- Residential,Residential Rental,1,7717.796932602118,0,0,7394.87180971644,2022,Rental,R-2,Residential
3818.0,1,0.1543209876543209,Advertising,General Service,2,7232.710323590109,0,0,24866.390176861663,2008,Service,C,Commercial
8384.0,0,0.0,Misc Business Services,General Service,0,673.14334508612,0,0,4535.114052449672,2003,Service,R-2,Residential
455.0,1,0.2789115646258503,Entertainment,Professional Service,0,2777.415890932164,0,0,2731.1331236919727,2017,Service,C,Commercial
338.0,1,0.3072546230440967,Education/School,Downtown Association,0,0.0,1,0,12399.024352397366,2013,Downtown Association,C,Commercial
4323.0,0,0.3153153153153153,Rental- Residential,Residential Rental,3,5671.880128399295,0,0,9231.974301855533,2014,Rental,R-4,Residential
1590.0,1,0.0,Misc Business Services,General Service,0,4723.707014414146,0,0,6715.83238529446,2005,Service,R-1,Residential
15964.0,0,0.0,Communications,General Retailer,2,8935.549108475205,0,0,85640.01699504977,1982,Retail,C,Commercial
1092.0,0,0.2420091324200913,Delivery Services,General Service,0,2238.868783904824,0,0,19432.69459270596,2023,Service,C,Commercial
934.0,0,0.3210831721470019,Counseling,General Service,0,278.1950292352376,0,0,27592.678244139726,2023,Service,O,Office
434.0,1,0.339171974522293,Medical Services,Downtown Association,0,0.0,1,0,7563.765328323775,2016,Downtown Association,C,Commercial
2310.0,0,0.3809523809523809,Medical Services,Professional Service,4,10195.909687460093,0,0,25511.329248959304,2019,Service,O,Office
1415.0,1,0.0,Medical Services,Professional Service,0,28.006788526894063,0,0,18277.68557006998,2003,Service,O,Office
3281.0,0,0.281413612565445,Education/School,Downtown Association,0,0.0,1,0,19688.68976216909,2017,Downtown Association,C,Commercial
4780.0,1,0.0,Consultant,General Retailer,0,280.5936744968194,0,0,3500.3770232955703,1997,Retail,O,Office
510.0,1,0.419047619047619,Home Occupation,General Service,4,11723.054286484785,0,1,282663.4622377588,2016,Service,R-2,Residential
2899.0,1,0.1,Finance Company,General Service,0,0.0,0,0,12520.771914228397,2007,Service,O,Office
16894.0,1,0.0,Medical Services,Professional Service,1,14423.91410514908,0,0,102640.5814312235,1978,Service,BP,Commercial
1225.0,1,0.0,Manufacturing,General Manufacturer,1,12020.657742247651,0,0,38783.40069214897,2006,Other,O,Office
13574.0,0,0.0,Education/School,General Service,1,7135.5955737602735,0,0,42911.18485216228,1989,Service,M,Manufacturing
488.0,1,0.0,Personal Services,General Service,1,12702.07855382758,0,0,80475.7869741603,2005,Service,C,Commercial
1351.0,1,0.0,Personal Services,General Service,1,24838.48155040229,0,0,9508767.479464812,2006,Service,C,Commercial
1369.0,0,0.2519685039370078,Professional,Professional Service,1,13275.79930334867,0,0,103856.9787977616,2022,Service,BP,Commercial
119.0,0,0.2066115702479339,Veterinarian/Animal Care,General Service,3,1549.127530335062,0,0,5020.0139636390495,2025,Service,R-1,Residential
5410.0,1,0.2857142857142857,Home Occupation,General Service,1,5032.456100599286,0,1,7232.477187602133,2010,Service,R-1,Residential
4283.0,0,0.3157894736842105,Retail,General Retailer,2,11499.5189248861,0,0,106851.71203752069,2014,Retail,C,Commercial
1274.0,1,0.2835820895522388,Counseling,Professional Service,1,9579.082832893837,0,0,113632.1974917182,2018,Service,C,Commercial
1604.0,1,0.1578947368421052,Personal Services,General Service,1,10290.168112394083,0,0,311139.37171552586,2009,Service,M,Manufacturing
643.0,1,0.0,Motor Vehicle Sales,General Retailer,0,1855.0129722886352,0,0,16254.11298965157,2004,Retail,C,Commercial
2097.0,0,0.25,Auto Mechanic/Detailer/Services,General Service,0,4029.599897998514,0,0,10881.233163468396,2020,Service,C,Commercial
2054.0,1,0.2388888888888889,Retail,General Retailer,1,7085.038024333821,0,0,11823.098050098934,2015,Retail,C,Commercial
7059.0,0,0.1065573770491803,Restaurant,General Service,0,2802.692747136358,0,0,33750.60580985472,2006,Service,C,Commercial
449.0,1,0.3068592057761732,Massage,Massage Therapist,0,286.09378633181007,0,0,7946.164315449544,2010,Service,R-4,Residential
434.0,0,0.234375,Retail,General Retailer,1,7800.939344842769,0,0,90013.16291667406,2025,Retail,O,Office
1939.0,0,0.3666666666666666,Rental- Equipment,General Retailer,0,281.266941802687,0,0,5877.3467955015285,2020,Retail,O,Office
10273.0,0,0.0,Alcoholic Beverage,General Retailer,0,1380.5874379332497,0,0,45470.35138487366,1998,Retail,C,Commercial
2920.0,0,0.3214285714285714,Alcoholic Beverage,General Service,2,4143.748734520698,0,0,17452.338216584103,2018,Service,C,Commercial
6372.0,1,0.0,Misc Business Services,General Service,0,1855.0129722886352,0,0,16254.11298965157,2005,Service,C,Commercial
5844.0,1,0.0,"Computers, Sales & Service",Downtown Association,0,0.0,1,0,4440.868347550672,2005,Downtown Association,C,Commercial
13103.0,0,0.0,Medical Services,Professional Service,0,1814.6413556158027,0,0,28930.910947524146,1990,Service,O,Office
8824.0,1,0.0,Medical Services,Downtown Association,0,0.0,0,0,9851.591856002056,1982,Downtown Association,O,Office
895.0,1,0.0,Manufacturing,General Manufacturer,1,10895.186662614502,0,0,126267.55969911172,2004,Other,M,Manufacturing
805.0,0,0.2806324110671936,Consultant,General Service,0,887.5950986133283,0,0,9259.511410124442,2024,Service,C,Commercial
730.0,1,0.3234836702954899,Consultant,Downtown Association,0,0.0,0,0,13680.453101762874,2023,Downtown Association,O,Office
454.0,1,0.2653061224489796,Home Occupation,General Service,0,846.7805577983045,0,1,6846.401905819025,2018,Service,R-2,Residential
70.0,0,0.2303370786516854,Misc Business Services,General Service,0,1221.9363288646089,0,0,2328.536772829861,2026,Service,R-3,Residential
9102.0,1,0.0,Real Estate Agent,General Service,0,212.8500483728768,0,0,2314.921575928042,1996,Service,O,Office
1034.0,1,0.3131313131313131,Business Management,Professional Service,4,10178.67581817338,0,0,25614.63317779357,2015,Service,O,Office
11959.0,0,0.0,Misc Business Services,General Service,2,8943.478976482767,0,0,18725.86874333654,1993,Service,C,Commercial
1709.0,0,0.3067484662576687,Retail,General Retailer,2,10413.216613322871,0,0,126400.15609914952,2021,Retail,M,Manufacturing
9938.0,0,0.0,Education/School,General Service,0,1997.256814581833,0,0,29332.25537416601,1998,Service,C,Commercial
12117.0,0,0.0,Maintenance,General Service,2,10747.129610853885,0,0,1040694.0422821196,1993,Service,R-2,Residential
1827.0,0,0.294478527607362,Manufacturing,General Manufacturer,2,11709.090888121817,0,0,97807.88342507582,2021,Other,M,Manufacturing
12249.0,0,0.0,Retail,General Retailer,2,9276.237431761763,0,0,35045.41734217446,1992,Retail,C,Commercial
8239.0,1,0.0,Home Occupation,General Service,0,1934.456346909339,0,1,7870.360116833199,2001,Service,R-2,Residential
1344.0,0,0.310126582278481,"Wholesale, Distributors",General Wholesaler,0,1666.0791337624748,0,0,6529.274493563027,2022,Other,O,Office
9486.0,1,0.0,Medical Services,Professional Service,0,513.6691828979604,0,0,7393.166428000591,1982,Service,O,Office
394.0,1,0.2352941176470588,Misc Business Services,General Service,0,914.4178405092714,0,0,4924.912337962522,2022,Service,O,Office
921.0,1,0.1710144927536231,Real Estate Broker,General Service,0,338.2811092898456,0,0,39014.310173584825,2009,Service,O,Office
903.0,1,0.2248062015503876,Retail,General Retailer,3,4890.145881121271,0,0,58351.87534195547,2008,Retail,C,Commercial
2455.0,0,0.45,Professional,Professional Service,2,12873.812385833986,0,0,97915.6927441578,2019,Service,C,Commercial
856.0,1,0.232824427480916,Home Occupation,General Retailer,0,932.0253594838264,0,1,37803.68552019008,2022,Retail,O,Office
1049.0,1,0.2673267326732673,Home Occupation,General Service,1,7285.690346231679,0,1,88366.39403027849,2022,Service,M,Manufacturing
14427.0,1,0.0,Optical,Professional Service,3,2133.8399204161574,0,0,8321.122466919473,1968,Service,O,Office
3045.0,0,0.2788732394366197,Medical Services,Professional Service,0,1726.4654986136616,0,0,3762.374529667433,2017,Service,O,Office
3058.0,0,0.2804232804232804,Medical Services,Professional Service,3,2133.8399204161574,0,0,8321.122466919473,2017,Service,O,Office
1521.0,1,0.3447332421340629,Beauty Salon,Downtown Association,0,0.0,1,0,25616.3933820472,2021,Downtown Association,C,Commercial
537.0,1,0.1449752883031301,"Broker,Stock or Securities",Downtown Association,0,0.0,1,0,36099.68329911458,2008,Downtown Association,C,Commercial
2506.0,0,0.2752293577981651,Health Spa/Fitness,General Service,1,14162.275104332382,0,0,270551.3536319089,2019,Service,C,Commercial
4102.0,0,0.3233082706766917,Retail,General Retailer,2,10656.18185354546,0,0,260930.80653881235,2014,Retail,C,Commercial
7679.0,1,0.0,Florist/Nursery,General Retailer,4,5677.8470954432505,0,0,1135636.335310187,1997,Retail,C,Commercial
746.0,1,0.2436974789915966,Home Occupation,General Service,0,2320.899776141161,0,1,7496.915226127946,2010,Service,R-2,Residential
5097.0,1,0.0,Medical Services,Professional Service,3,3783.1140190951296,0,0,13491.36559640221,2004,Service,O,Office
2455.0,0,0.2616279069767442,Home Occupation,Contractor,0,378.2019009859033,0,1,2828.410621314676,2019,Service,R-4,Residential
884.0,1,0.1870967741935484,Retail,General Retailer,0,2214.105158690033,0,0,14769.44968758614,2009,Retail,C,Commercial
1147.0,1,0.2307692307692307,Medical Services,Professional Service,0,4097.141772737705,0,0,36400.39777929863,2019,Service,PF,Public
1449.0,1,0.2,Medical Services,Professional Service,0,4097.141772737705,0,0,36400.39777929863,2016,Service,PF,Public
7310.0,1,0.0,Retail,General Retailer,2,12066.062611633632,0,0,142719.55658293143,1997,Retail,C,Commercial
3554.0,0,0.2246376811594203,Recreation-Instruction/Training,General Service,2,9269.116110097464,0,0,35045.41734217446,2016,Service,C,Commercial
1554.0,0,0.3155893536121673,Beauty Salon,General Service,2,10691.55402935455,0,0,170360.61148949602,2021,Service,M,Manufacturing
749.0,0,0.3048780487804878,Beauty Salon,General Retailer,1,10366.214894664903,0,0,66758.57384749438,2024,Retail,C,Commercial
13437.0,0,0.0,Medical Services,Professional Service,0,2067.2941702336257,0,0,7396.043266987006,1989,Service,O,Office
211.0,1,0.1458333333333333,Miscellaneous Business,General Service,2,12873.812385833986,0,0,97915.6927441578,2009,Service,C,Commercial
3009.0,1,0.0,Florist/Nursery,General Retailer,0,2214.105158690033,0,0,14769.44968758614,2001,Retail,C,Commercial
